"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","AL","46944","HIOS","5","2015-10-21 05:00:18","46944","AL","ALS002","State Dental","Yes",,,,,"14",,
"2016","AL","60075","HIOS","6","2015-10-20 04:38:50","60075","AL","ALS001","ALABAMA","Yes",,,,,"13",,
"2016","AL","68259","HIOS","6","2015-08-26 09:56:12","68259","AL","ALS001","AL IEX Choice","Yes",,,,,"13",,
"2016","AL","68259","HIOS","6","2015-08-26 09:56:12","68259","AL","ALS002","AL IEX Compass","Yes",,,,,"14",,
"2016","AL","68707","HIOS","1","2015-05-01 02:23:41","68707","AL","ALS001","Alabama","Yes",,,,,"13",,
"2016","AL","77233","HIOS","9","2015-10-21 05:00:18","77233","AL","ALS001","PPO","Yes",,,,,"13",,
"2016","AL","82285","HIOS","5","2015-07-10 02:19:03","82285","AL","ALS001","PPO","Yes",,,,,"13",,
"2016","AZ","12303","HIOS","3","2015-07-11 04:19:24","12303","AZ","AZS001","Statewide","Yes",,,,,"13",,
"2016","AZ","13576","HIOS","2","2015-07-09 13:17:42","13576","AZ","AZS001","AD AZ","Yes",,,,,"13",,
"2016","AZ","17100","HIOS","4","2015-08-21 03:45:06","17100","AZ","AZS001","MetLife Preferred Dental Program","Yes",,,,,"13",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04007","No",,,"13",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04009","No",,,"14",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04013","No",,,"15",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04015","No",,,"16",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04019","No",,,"17",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04021","No",,,"18",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04023","No",,,"19",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS001","DentalGuard Preferred Group PPO, On & Off AZ","No","04025","No",,,"20",,
"2016","AZ","17454","HIOS","1","2015-04-29 10:59:03","17454","AZ","AZS002","Group PPO OFF Exchange Only AZ","Yes",,,,,"21",,
"2016","AZ","18156","HIOS","3","2015-08-21 03:45:06","18156","AZ","AZS001","Arizona Service Area","Yes",,,,,"13",,
"2016","AZ","20128","HIOS","2","2015-07-02 02:19:22","20128","AZ","AZS001","Service Area 1","Yes",,,,,"13",,
"2016","AZ","21463","HIOS","2","2015-07-10 02:19:03","21463","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","23307","HIOS","10","2016-01-22 04:00:42","23307","AZ","AZS001","HHP HMO.1","No","04013","No",,,"13",,
"2016","AZ","23307","HIOS","10","2016-01-22 04:00:42","23307","AZ","AZS002","HHP HMO.3","No","04019","No",,,"14",,
"2016","AZ","24106","HIOS","5","2015-10-20 04:38:50","24106","AZ","AZS001","ARIZONA","Yes",,,,,"13",,
"2016","AZ","30045","HIOS","5","2016-01-29 04:56:16","30045","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","31957","HIOS","3","2015-07-11 04:19:24","31957","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04003","No",,,"13",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04007","No",,,"14",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04009","No",,,"15",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04013","No",,,"16",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04015","No",,,"17",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04019","No",,,"18",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04021","No",,,"19",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04023","No",,,"20",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04025","No",,,"21",,
"2016","AZ","33851","HIOS","3","2016-01-22 04:00:42","33851","AZ","AZS001","Premier Access Dental Individual PPO ON & OFF AZ","No","04027","No",,,"22",,
"2016","AZ","51485","HIOS","7","2016-01-27 05:35:40","51485","AZ","AZS001","Statewide PPO","Yes",,,,,"13",,
"2016","AZ","52147","HIOS","3","2015-08-27 11:14:25","52147","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","53613","HIOS","4","2016-01-29 04:56:16","53613","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04001","No",,,"13",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04003","No",,,"14",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04005","No",,,"15",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04007","No",,,"16",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04009","No",,,"17",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04011","No",,,"18",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04012","No",,,"19",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04015","No",,,"20",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04017","No",,,"21",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04019","No",,,"22",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04021","No",,,"23",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04023","No",,,"24",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04025","No",,,"25",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS001","BCBS HMO.5","No","04027","No",,,"26",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS002","BCBS HMO.3","No","04013","No",,,"27",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS003","BCBS HMO.4","No","04019","No",,,"28",,
"2016","AZ","53901","HIOS","5","2015-10-18 12:35:12","53901","AZ","AZS004","Statewide","Yes",,,,,"29",,
"2016","AZ","58292","HIOS","8","2015-09-02 08:31:46","58292","AZ","AZS001","PPO","Yes",,,,,"13",,
"2016","AZ","58292","HIOS","8","2015-09-02 08:31:46","58292","AZ","AZS002","DentegraStar","No","04013","No",,,"14",,
"2016","AZ","59748","HIOS","2","2015-07-11 04:19:24","59748","AZ","AZS001","Service Area One","Yes",,,,,"13",,
"2016","AZ","65441","HIOS","4","2015-08-23 12:37:12","65441","AZ","AZS001","PHP HMO.1","No","04013","No",,,"13",,
"2016","AZ","66105","HIOS","6","2015-08-20 09:36:54","66105","AZ","AZS001","Dental","Yes",,,,,"13",,
"2016","AZ","66915","HIOS","3","2015-08-27 11:14:25","66915","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS001","Health Choice HMO.5","No","04001","No",,,"13",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS002","Health Choice HMO.6","No","04005","No",,,"14",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS003","Health Choice HMO.8","No","04015","No",,,"15",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS004","Health Choice HMO.9","No","04017","No",,,"16",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS005","Health Choice HMO.7","No","04007","No",,,"17",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS007","Health Choice HMO.3","No","04019","No",,,"18",,
"2016","AZ","70239","HIOS","8","2016-01-28 05:11:31","70239","AZ","AZS008","Health Choice HMO.4","No","04013","No",,,"19",,
"2016","AZ","77352","HIOS","3","2015-08-27 11:14:25","77352","AZ","AZS001","AZ Service Area","Yes",,,,,"13",,
"2016","AZ","78611","HIOS","7","2015-08-26 09:56:12","78611","AZ","AZS001","HMO_AZ_Banner","No","04013","No",,,"13",,
"2016","AZ","79500","HIOS","5","2015-07-09 13:17:42","79500","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","83130","HIOS","3","2015-07-11 04:19:24","83130","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","86830","HIOS","4","2015-08-20 09:36:54","86830","AZ","AZS001","Cigna Health and Life Insurance Company Statewide PPO - Dental","Yes",,,,,"13",,
"2016","AZ","90264","HIOS","3","2015-08-27 11:14:25","90264","AZ","AZS001","Arizona","Yes",,,,,"13",,
"2016","AZ","91450","HIOS","11","2016-01-27 05:35:40","91450","AZ","AZS001","CommunityCare SBG SHOP","No","04013","No",,,"13",,
"2016","AZ","91450","HIOS","11","2016-01-27 05:35:40","91450","AZ","AZS001","CommunityCare SBG SHOP","No","04019","No",,,"14",,
"2016","AZ","91450","HIOS","11","2016-01-27 05:35:40","91450","AZ","AZS002","Statewide HMO","Yes",,,,,"15",,
"2016","AZ","91450","HIOS","11","2016-01-27 05:35:40","91450","AZ","AZS004","CommunityCare IFP FFM","No","04013","No",,,"16",,
"2016","AZ","91450","HIOS","11","2016-01-27 05:35:40","91450","AZ","AZS004","CommunityCare IFP FFM","No","04019","No",,,"17",,
"2016","AZ","97667","HIOS","5","2016-01-22 04:00:42","97667","AZ","AZS001","Cigna HealthCare of Arizona Inc - HMO","No","04013","No",,,"13",,
"2016","AZ","98971","HIOS","10","2015-11-18 07:25:09","98971","AZ","AZS001","AZ SHOP Choice Plus","Yes",,,,,"13",,
"2016","AZ","98971","HIOS","10","2015-11-18 07:25:09","98971","AZ","AZS002","AZ IEX Compass","Yes",,,,,"14",,
"2016","AZ","99180","HIOS","3","2015-08-22 15:09:32","99180","AZ","AZS001","AZ Advantage Plus","Yes",,,,,"13",,
"2016","AZ","99180","HIOS","3","2015-08-22 15:09:32","99180","AZ","AZS002","AZ Alliance","Yes",,,,,"14",,
"2016","AZ","99180","HIOS","3","2015-08-22 15:09:32","99180","AZ","AZS003","AZ Advantage Plus 2.0","Yes",,,,,"15",,
"2016","FL","12438","HIOS","2","2015-07-09 13:17:42","12438","FL","FLS001","AD FL","Yes",,,,,"13",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12001","No",,,"13",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12007","No",,,"14",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12009","No",,,"15",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12011","No",,,"16",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12015","No",,,"17",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12017","No",,,"18",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12019","No",,,"19",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12021","No",,,"20",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12023","No",,,"21",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12031","No",,,"22",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12035","No",,,"23",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12049","No",,,"24",,
"2016","FL","15833","HIOS","4","2015-08-18 03:25:03","15833","FL","FLS001","Managed DentalGuard Group & Individual DHMO On & Off Exchange","No","12107","No",,,"25",,
