"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H0105","002","National PACE","National PACE","Yes","THE METHODIST OAKS","The Methodist Oaks d.b.a. The Oaks PACE","The Methodist Oaks d.b.a. The Oaks PACE (PACE)","The Methodist Oaks",03/01/2008 0:00:00,"*"
"H0107","003","Local CCP","Local PPO","Yes","HEALTH CARE SERVICE CORPORATION","Blue Cross and Blue Shield of Montana","Blue Cross Medicare Advantage Classic (PPO)","Health Care Service Corporation",01/01/2014 0:00:00,"13520"
"H0107","004","Local CCP","Local PPO","Yes","HEALTH CARE SERVICE CORPORATION","Blue Cross and Blue Shield of Montana","Blue Cross Medicare Advantage Optimum (PPO)","Health Care Service Corporation",01/01/2014 0:00:00,"3828"
"H0107","801","Local CCP","Local PPO","Yes","HEALTH CARE SERVICE CORPORATION","Blue Cross and Blue Shield of Montana","Blue Cross Medicare Advantage Employer Ideal (PPO)","Health Care Service Corporation",01/01/2014 0:00:00,"853"
"H0107","802","Local CCP","Local PPO","Yes","HEALTH CARE SERVICE CORPORATION","Blue Cross and Blue Shield of Montana","Blue Cross Medicare Advantage Employer Expanded (PPO)","Health Care Service Corporation",01/01/2014 0:00:00,"*"
"H0107","803","Local CCP","Local PPO","No","HEALTH CARE SERVICE CORPORATION","Blue Cross and Blue Shield of Montana","Blue Cross Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2014 0:00:00,"*"
"H0111","001","Local CCP","Local PPO","Yes","WELLCARE OF GEORGIA, INC.","WellCare","WellCare Premier (PPO)","WellCare Health Plans, Inc.",01/01/2018 0:00:00,"593"
"H0111","002","Local CCP","Local PPO","Yes","WELLCARE OF GEORGIA, INC.","WellCare","WellCare Prime (PPO)","WellCare Health Plans, Inc.",01/01/2018 0:00:00,"1012"
"H0112","001","National PACE","National PACE","Yes","MORSE LIFE HOME CARE, INC.","Palm Beach PACE","Palm Beach PACE (PACE)","Morse Life Home Care, Inc.",11/01/2013 0:00:00,"355"
"H0112","002","National PACE","National PACE","Yes","MORSE LIFE HOME CARE, INC.","Palm Beach PACE","Palm Beach PACE (PACE)","Morse Life Home Care, Inc.",11/01/2013 0:00:00,"*"
"H0137","001","Demo","Medicare-Medicaid Plan HMO","Yes","COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance (Medicare-Medicaid Plan)","Commonwealth Care Alliance, Inc.",10/01/2013 0:00:00,"16216"
"H0148","001","Demo","Medicare-Medicaid Plan HMO","Yes","CARE1ST HEALTH PLAN","Care1st Health Plan","Care1st Cal MediConnect Plan (Medicare-Medicaid Plan)","California Physicians' Service",04/01/2014 0:00:00,"2405"
"H0148","002","Demo","Medicare-Medicaid Plan HMO","Yes","CARE1ST HEALTH PLAN","Care1st Health Plan","Care1st Cal MediConnect Plan (Medicare-Medicaid Plan)","California Physicians' Service",04/01/2014 0:00:00,"3339"
"H0150","007","Local CCP","HMO","Yes","HEALTHSPRING OF ALABAMA, INC.","Cigna-HealthSpring","Cigna-HealthSpring TotalCare (HMO SNP)","CIGNA",03/01/1994 0:00:00,"18926"
"H0150","012","Local CCP","HMO","No","HEALTHSPRING OF ALABAMA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Advantage (HMO)","CIGNA",03/01/1994 0:00:00,"502"
"H0150","024","Local CCP","HMO","Yes","HEALTHSPRING OF ALABAMA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred (HMO)","CIGNA",03/01/1994 0:00:00,"27249"
"H0150","804","Local CCP","HMO","Yes","HEALTHSPRING OF ALABAMA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred Rx CY (HMO)","CIGNA",03/01/1994 0:00:00,"*"
"H0154","008","Local CCP","HMO","No","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Select (HMO)","UAB Health System",05/01/1998 0:00:00,"541"
"H0154","011","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Premier (HMO)","UAB Health System",05/01/1998 0:00:00,"2942"
"H0154","012","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Extra Value (HMO SNP)","UAB Health System",05/01/1998 0:00:00,"18359"
"H0154","014","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Me (HMO)","UAB Health System",05/01/1998 0:00:00,"4091"
"H0154","015","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Plus (HMO)","UAB Health System",05/01/1998 0:00:00,"22094"
"H0154","801","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Group Plan with Rx (CY) (HMO)","UAB Health System",05/01/1998 0:00:00,"*"
"H0154","802","Local CCP","HMO","No","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Group Plan (no Rx) (HMO)","UAB Health System",05/01/1998 0:00:00,"*"
"H0154","803","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare","VIVA Medicare Plus Group Plan with Rx (not CY) (HMO)","UAB Health System",05/01/1998 0:00:00,"*"
"H0169","001","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"1028"
"H0169","002","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"3472"
"H0169","003","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"1973"
"H0174","001","Local CCP","HMO","Yes","TODAY'S OPTIONS OF TEXAS, INC.","Universal American, A WellCare Company","TexanPlus Star (HMO SNP)","WellCare Health Plans, Inc.",01/01/2016 0:00:00,"714"
"H0192","001","Demo","Medicare-Medicaid Plan HMO","Yes","AMERIHEALTH MICHIGAN, INC.","AmeriHealth Caritas VIP Care Plus","AmeriHealth Caritas VIP Care Plus (Medicare-Medicaid Plan)","Independence Health Group, Inc.",05/01/2015 0:00:00,"3436"
"H0216","001","National PACE","National PACE","Yes","PACE IOWA","Immanuel Pathways Iowa","PACE Iowa (PACE)","Immanuel",01/01/2012 0:00:00,"241"
"H0216","002","National PACE","National PACE","Yes","PACE IOWA","Immanuel Pathways Iowa","PACE Iowa (PACE)","Immanuel",01/01/2012 0:00:00,"*"
"H0251","002","Local CCP","HMO","Yes","UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"51401"
"H0251","004","Local CCP","HMO","Yes","UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete ONE (HMO SNP)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"1949"
"H0281","001","Demo","Medicare-Medicaid Plan HMO","Yes","ILLINICARE HEALTH PLAN","IlliniCare Health","IlliniCare Health - MMAI (Medicare-Medicaid Plan)","Centene Corporation",02/01/2014 0:00:00,"7330"
"H0294","002","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","UnitedHealthcare","Care Improvement Plus Gold Rx (PPO SNP)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"2146"
"H0294","004","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"6643"
"H0294","010","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","UnitedHealthcare","Care Improvement Plus Gold Rx (PPO SNP)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"123"
"H0294","011","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"540"
"H0294","012","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","UnitedHealthcare","Care Improvement Plus Medicare Advantage Premier (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"1294"
"H0302","001","Local CCP","HMO","Yes","MEDISUN, INC.","Blue Cross Blue Shield of Arizona Advantage","Blue Medicare Advantage Plus (HMO)","Veritage, LLC",08/01/1999 0:00:00,"20773"
"H0302","006","Local CCP","HMO","Yes","MEDISUN, INC.","Blue Cross Blue Shield of Arizona Advantage","Blue Medicare Advantage Classic (HMO)","Veritage, LLC",08/01/1999 0:00:00,"24240"
"H0302","008","Local CCP","HMO","Yes","MEDISUN, INC.","Blue Cross Blue Shield of Arizona Advantage","Blue Medicare Advantage Classic (HMO)","Veritage, LLC",08/01/1999 0:00:00,"10880"
"H0302","801","Local CCP","HMO","No","MEDISUN, INC.","Blue Cross Blue Shield of Arizona Advantage","Blue Medicare Advantage Employer Plan (HMO)","Veritage, LLC",08/01/1999 0:00:00,"*"
"H0321","002","Local CCP","HMO","Yes","ARIZONA PHYSICIANS IPA, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",09/01/2005 0:00:00,"48295"
"H0321","004","Local CCP","HMO","Yes","ARIZONA PHYSICIANS IPA, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete ONE (HMO SNP)","UnitedHealth Group, Inc.",09/01/2005 0:00:00,"2738"
"H0332","001","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"1886"
"H0332","002","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"22043"
"H0332","003","Local CCP","HMOPOS","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential+Choice (HMO-POS)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"883"
"H0332","004","Local CCP","HMOPOS","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx+Choice (HMO-POS)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"1447"
"H0332","801","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","803","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","804","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","805","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","806","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"1472"
"H0332","807","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"57"
"H0332","808","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","809","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","810","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"55"
"H0332","811","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"4068"
"H0332","812","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","813","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage RX Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0332","814","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00,"*"
"H0336","001","Demo","Medicare-Medicaid Plan HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Gold Plus Integrated","Humana Gold Plus Integrated H0336-001 (Medicare-Medicaid Plan)","Humana Inc.",02/01/2014 0:00:00,"8028"
"H0351","030","Local CCP","HMO","No","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell Medicare Complement (HMO)","Centene Corporation",03/01/1992 0:00:00,"437"
"H0351","038","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell CHF/Diabetes Medicare (HMO SNP)","Centene Corporation",03/01/1992 0:00:00,"1989"
"H0351","041","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell Medicare Select (HMO)","Centene Corporation",03/01/1992 0:00:00,"622"
"H0351","042","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell Cardio Medicare (HMO SNP)","Centene Corporation",03/01/1992 0:00:00,"334"
"H0351","043","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell Medicare Premier (HMO)","Centene Corporation",03/01/1992 0:00:00,"2275"
"H0351","044","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell Medicare (HMO)","Centene Corporation",03/01/1992 0:00:00,"6620"
"H0351","049","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell Medicare Essentials II (HMO)","Centene Corporation",03/01/1992 0:00:00,"5529"
"H0351","801","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell CoCare (HMO)","Centene Corporation",03/01/1992 0:00:00,"27"
"H0351","803","Local CCP","HMO","No","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell CoCare (HMO)","Centene Corporation",03/01/1992 0:00:00,"*"
"H0351","804","Local CCP","HMO","Yes","HEALTH NET OF ARIZONA, INC.","Allwell","Allwell CoCare (HMO)","Centene Corporation",03/01/1992 0:00:00,"*"
"H0354","001","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna","Cigna-HealthSpring Preferred (HMO)","CIGNA",12/01/1992 0:00:00,"36006"
"H0354","024","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna","Cigna-HealthSpring Preferred (HMO)","CIGNA",12/01/1992 0:00:00,"1983"
"H0354","027","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna","Cigna-HealthSpring Achieve Plus (HMO SNP)","CIGNA",12/01/1992 0:00:00,"4559"
"H0354","804","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna","Cigna-HealthSpring Preferred Rx CY (HMO)","CIGNA",12/01/1992 0:00:00,"691"
"H0354","805","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna","Cigna-HealthSpring Preferred Rx FY (HMO)","CIGNA",12/01/1992 0:00:00,"70"
"H0390","001","National PACE","National PACE","Yes","PACE OF SOUTHWEST MICHIGAN, INC.","PACE of Southwest Michigan","PACE of Southwest Michigan - Dual (PACE)","PACE of Southwest Michigan, Inc.",08/01/2012 0:00:00,"160"
"H0390","002","National PACE","National PACE","Yes","PACE OF SOUTHWEST MICHIGAN, INC.","PACE of Southwest Michigan","PACE of Southwest Michigan - Medicare Only (PACE)","PACE of Southwest Michigan, Inc.",08/01/2012 0:00:00,"*"
"H0423","001","Local CCP","HMO","Yes","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Advantage Plan (HMO SNP)","New York City Health and Hospitals Corporation",01/01/2008 0:00:00,"7653"
"H0423","004","Local CCP","HMO","Yes","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Platinum (HMO)","New York City Health and Hospitals Corporation",01/01/2008 0:00:00,"496"
"H0432","001","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"259"
"H0432","002","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"179"
"H0432","003","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"1096"
"H0432","004","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"294"
"H0432","005","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"269"
"H0432","006","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"74"
"H0432","007","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"789"
"H0432","008","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"204"
"H0432","009","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/2018 0:00:00,"2184"
"H0439","002","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring TotalCare (HMO SNP)","CIGNA",01/01/2014 0:00:00,"4580"
"H0439","003","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred (HMO)","CIGNA",01/01/2014 0:00:00,"19279"
"H0439","801","Local CCP","HMO","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred Rx CY (HMO)","CIGNA",01/01/2014 0:00:00,"110"
"H0477","001","National PACE","National PACE","Yes","SERENITY CARE, INC.","Serenity Care PACE","Serenity PACE Dual (PACE)","Serenity Care, Inc.",05/01/2014 0:00:00,"322"
"H0477","002","National PACE","National PACE","Yes","SERENITY CARE, INC.","Serenity Care PACE","Serenity PACE Medicare only (PACE)","Serenity Care, Inc.",05/01/2014 0:00:00,"*"
"H0480","001","Demo","Medicare-Medicaid Plan HMO","Yes","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","MeridianComplete","MeridianComplete (Medicare-Medicaid Plan)","Caidan Enterprises, Inc.",03/01/2015 0:00:00,"5811"
"H0490","004","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF OHIO, INC.","Molina Healthcare of Ohio","Molina Medicare Options Plus (HMO SNP)","Molina Healthcare, Inc.,",01/01/2009 0:00:00,"245"
"H0502","999","1876 Cost","1876 Cost","No","THE CONTRA COSTA HEALTH PLAN","Contra Costa Health Plan",,"Contra Costa Health Services",07/01/1977 0:00:00,"435"
"H0504","015","Local CCP","HMO","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00,"41057"
"H0504","017","Local CCP","HMO","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00,"4280"
