"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H0150","007","Local CCP","HMO","Yes","HEALTHSPRING OF ALABAMA, INC.","Healthspring of Alabama, Inc.","TotalCare (HMO SNP)","HealthSpring, Inc.",03/01/1994 0:00:00,"13093"
"H0150","012","Local CCP","HMO","No","HEALTHSPRING OF ALABAMA, INC.","Healthspring of Alabama, Inc.","HealthyAdvantage (HMO)","HealthSpring, Inc.",03/01/1994 0:00:00,"827"
"H0150","023","Local CCP","HMOPOS","Yes","HEALTHSPRING OF ALABAMA, INC.","Healthspring of Alabama, Inc.","HealthyAdvantage Premier (HMO-POS)","HealthSpring, Inc.",03/01/1994 0:00:00,"2598"
"H0150","802","Local CCP","HMO","No","HEALTHSPRING OF ALABAMA, INC.","Healthspring of Alabama, Inc.","Retiree Advantage (HMO)","HealthSpring, Inc.",03/01/1994 0:00:00,"*"
"H0150","804","Local CCP","HMO","Yes","HEALTHSPRING OF ALABAMA, INC.","Healthspring of Alabama, Inc.","Retiree Advantage Preferred (HMO)","HealthSpring, Inc.",03/01/1994 0:00:00,"738"
"H0151","001","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",02/01/1995 0:00:00,"25963"
"H0151","015","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",02/01/1995 0:00:00,"8169"
"H0151","025","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",02/01/1995 0:00:00,"1788"
"H0151","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",02/01/1995 0:00:00,"232"
"H0151","804","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",02/01/1995 0:00:00,"*"
"H0151","805","Local CCP","HMO","No","UNITEDHEALTHCARE OF ALABAMA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",02/01/1995 0:00:00,"*"
"H0154","001","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Rx (HMO)","UAB Health System",05/01/1998 0:00:00,"18154"
"H0154","008","Local CCP","HMO","No","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Select (HMO)","UAB Health System",05/01/1998 0:00:00,"1084"
"H0154","011","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Rx Premier (HMO)","UAB Health System",05/01/1998 0:00:00,"4353"
"H0154","012","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Rx Extra Value (HMO SNP)","UAB Health System",05/01/1998 0:00:00,"13837"
"H0154","801","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Rx Group Plan (HMO)","UAB Health System",05/01/1998 0:00:00,"*"
"H0154","802","Local CCP","HMO","No","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Select Group Plan (HMO)","UAB Health System",05/01/1998 0:00:00,"*"
"H0154","803","Local CCP","HMO","Yes","VIVA HEALTH, INC.","VIVA Medicare Plus","VIVA Medicare Plus Rx Group Plan (not CY) (HMO)","UAB Health System",05/01/1998 0:00:00,"*"
"H0216","001","National PACE","National PACE","Yes","PACE IOWA","Immanuel Pathways","PACE Iowa (PACE)","Immanuel Pathways",01/01/2012 0:00:00,"*"
"H0216","002","National PACE","National PACE","Yes","PACE IOWA","Immanuel Pathways","PACE Iowa (PACE)","Immanuel Pathways",01/01/2012 0:00:00,"*"
"H0248","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H0248-001 (PPO)","Humana Inc.",01/01/2009 0:00:00,"3652"
"H0248","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H0248-002 (PPO)","Humana Inc.",01/01/2009 0:00:00,"1714"
"H0251","002","Local CCP","HMO","Yes","UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.","UnitedHealthcare Community Plan","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"25321"
"H0294","001","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","Care Improvement Plus","Care Improvement Plus Silver Rx (PPO SNP)","XLHealth Corporation",01/01/2012 0:00:00,"32"
"H0294","002","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","Care Improvement Plus","Care Improvement Plus Gold Rx (PPO SNP)","XLHealth Corporation",01/01/2012 0:00:00,"37"
"H0294","004","Local CCP","Local PPO","Yes","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","Care Improvement Plus","Care Improvement Plus Medicare Advantage (PPO)","XLHealth Corporation",01/01/2012 0:00:00,"18"
"H0294","005","Local CCP","Local PPO","No","CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY","Care Improvement Plus","Care Improvement Plus Medicare Advantage Only (PPO)","XLHealth Corporation",01/01/2012 0:00:00,"*"
"H0302","001","Local CCP","HMO","Yes","BANNER MEDISUN, INC.","Banner MediSun","MediSunONE Plus (HMO)","Banner Health",08/01/1999 0:00:00,"19081"
"H0302","006","Local CCP","HMO","Yes","BANNER MEDISUN, INC.","Banner MediSun","MediSunONE Classic (HMO)","Banner Health",08/01/1999 0:00:00,"460"
"H0302","007","Local CCP","HMO","Yes","BANNER MEDISUN, INC.","Banner MediSun","MediSunONE Premier (HMO)","Banner Health",08/01/1999 0:00:00,"3610"
"H0303","013","Local CCP","HMO","Yes","PACIFICARE OF ARIZONA, INC","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",04/01/1986 0:00:00,"11401"
"H0303","015","Local CCP","HMO","Yes","PACIFICARE OF ARIZONA, INC","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",04/01/1986 0:00:00,"54918"
"H0303","034","Local CCP","HMO","Yes","PACIFICARE OF ARIZONA, INC","UnitedHealthcare","UnitedHealthcare Dual Complete LP (HMO SNP)","UnitedHealth Group, Inc.",04/01/1986 0:00:00,"1336"
"H0303","801","Local CCP","HMO","No","PACIFICARE OF ARIZONA, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",04/01/1986 0:00:00,"724"
"H0303","804","Local CCP","HMO","Yes","PACIFICARE OF ARIZONA, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",04/01/1986 0:00:00,"24822"
"H0303","805","Local CCP","HMO","Yes","PACIFICARE OF ARIZONA, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",04/01/1986 0:00:00,"58"
"H0307","008","Local CCP","HMOPOS","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Reader's Digest Healthy Living Plan (HMO-POS)","Humana Inc.",04/01/1988 0:00:00,"8483"
"H0307","009","Local CCP","HMOPOS","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Reader's Digest Healthy Living Plan (HMO-POS)","Humana Inc.",04/01/1988 0:00:00,"6085"
"H0307","011","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Reader's Digest Healthy Living Plan (HMO)","Humana Inc.",04/01/1988 0:00:00,"3762"
"H0307","012","Local CCP","HMOPOS","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Reader's Digest Healthy Living Plan (HMO-POS)","Humana Inc.",04/01/1988 0:00:00,"1308"
"H0307","013","Local CCP","HMOPOS","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Reader's Digest Healthy Living Plan (HMO-POS)","Humana Inc.",04/01/1988 0:00:00,"1515"
"H0307","801","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",04/01/1988 0:00:00,"39"
"H0307","802","Local CCP","HMO","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",04/01/1988 0:00:00,"*"
"H0307","803","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",04/01/1988 0:00:00,"*"
"H0316","002","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF ARIZONA,  INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",09/01/2004 0:00:00,"19555"
"H0316","014","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF ARIZONA,  INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",09/01/2004 0:00:00,"6134"
"H0316","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ARIZONA,  INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00,"*"
"H0316","804","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF ARIZONA,  INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00,"*"
"H0316","806","Local CCP","HMO","No","UNITEDHEALTHCARE OF ARIZONA,  INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00,"*"
"H0317","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",01/01/2005 0:00:00,"1744"
"H0317","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",01/01/2005 0:00:00,"2417"
"H0317","004","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",01/01/2005 0:00:00,"1511"
"H0317","006","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",01/01/2005 0:00:00,"1952"
"H0317","007","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",01/01/2005 0:00:00,"2161"
"H0318","002","Local CCP","HMO","Yes","AETNA HEALTH INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"975"
"H0318","801","Local CCP","HMO","No","AETNA HEALTH INC.","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"125"
"H0318","802","Local CCP","HMO","Yes","AETNA HEALTH INC.","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",07/01/2005 0:00:00,"197"
"H0319","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",01/01/2005 0:00:00,"1077"
"H0320","005","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Desert Canyon Community Care","Desert Canyon Community Care-Plus (HMO)","Arcadian Management Services Inc.",07/01/2005 0:00:00,"4322"
"H0320","006","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Desert Canyon Community Care","Desert Canyon Community Care-Plus (HMO)","Arcadian Management Services Inc.",07/01/2005 0:00:00,"696"
"H0321","002","Local CCP","HMO","Yes","ARIZONA PHYSICIANS IPA, INC.","UnitedHealthcare Community Plan","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",09/01/2005 0:00:00,"24760"
"H0332","001","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential (HMO)","KS Plan Administrators, LLC",01/01/2008 0:00:00,"3629"
"H0332","002","Local CCP","HMO","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx (HMO)","KS Plan Administrators, LLC",01/01/2008 0:00:00,"12883"
"H0332","003","Local CCP","HMOPOS","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential + Choice (HMO-POS)","KS Plan Administrators, LLC",01/01/2008 0:00:00,"1641"
"H0332","004","Local CCP","HMOPOS","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx + Choice (HMO-POS)","KS Plan Administrators, LLC",01/01/2008 0:00:00,"1325"
"H0332","801","Local CCP","HMO","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential Retiree (HMO)","KS Plan Administrators, LLC",01/01/2008 0:00:00,"*"
